#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:19:23       0     25     13      0      0      0      0    405    210    316      0 
 20260527    14:19:24       0     13     13      0      0      0      0    405    210    220      9 
 20260527    14:19:25       0     13     13      0      0      0      0    405    210     12     52 
 20260527    14:19:26       0     23     13      0      0      0      0    405    210    209      0 
 20260527    14:19:27       0     16     13      0      0      0      0    405    210    287      0 
 20260527    14:19:28       0     27     13      0      0      0      0    405    210    294      3 
 20260527    14:19:29       0     13     13      0      0      0      0    405    210      2    109 
 20260527    14:19:30       0     16     14      0      0      0      0    405    210      1     77 
 20260527    14:19:31       0     14     14      0      0      0      0    405    210      0     45 
 20260527    14:19:33       0     13     14      0      0      0      0    405    210      0      0 
 20260527    14:19:34       0     14     14      0      0      0      0    405    210    153     63 
 20260527    14:19:35       0     30     15      0      0      0      0    405    210    395     58 
 20260527    14:19:36       0     20     14      0      0      0      0    405    210      0     53 
 20260527    14:19:37       0     22     14      0      0      0      0    405    210    222      0 
 20260527    14:19:38       0     27     14      0      0      0      0    405    210    297      0 
 20260527    14:19:39       0     16     14      0      0      0      0    405    210     21     47 
 20260527    14:19:40       0     13     14      0      0      0      0    405    210     11     50 
 20260527    14:19:41       0     15     14      0      0      0      0    405    210      0     43 
 20260527    14:19:42       0     26     14      0      0      0      0    405    210    280      0 
 20260527    14:19:43       0     23     13      0      0      0      0    405    210    280      2 
 20260527    14:19:44       0      0     13      0      0      0      0    405    210      3      0 
 20260527    14:19:45       0      0     13      0      0      0      0    405    210      5     12 
 20260527    14:19:47       0      3     14      0      0      0      0    405    210      0      0 
 20260527    14:19:48       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:19:49       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:19:50       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:19:51       0      2     14      0      0      0      0    405    210      1      4 
 20260527    14:19:52       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:19:53       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:19:54       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:19:55       0      3     14      0      0      0      0    405    210      5      2 
 20260527    14:19:56       0      0     14      0      0      0      0    405    210      0      4 
 20260527    14:19:57       0      1     15      0      0      0      0    405    210      0      0 
 20260527    14:19:58       0      0     14      0      0      0      0    405    210      1      3 
 20260527    14:19:59       0      0     14      0      0      0      0    405    210      2      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:20:00       0      0      9      0      0      0      0    405    210      0      0 
 20260527    14:20:01       0      0      9      0      0      0      0    405    210      0      0 
 20260527    14:20:03       0      4     10      0      0      0      0    405    210      0      0 
 20260527    14:20:04       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:20:05       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:20:06       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:20:07       0      4     10      0      0      0      0    405    210      5     25 
 20260527    14:20:08       0      0     10      0      0      0      0    405    210      0      2 
 20260527    14:20:09       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:20:10       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:20:11       0      3     10      0      0      0      0    405    210      0      1 
